CustomerKey,FullName,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11177,MR.JOSE FLORES,MR.,JOSE,FLORES,07-04-42,M,M,jose6@adventure-works.com,"$110,000 ",2,Graduate Degree,Management,Y
11178,MR.NATHAN JOHNSON,MR.,NATHAN,JOHNSON,8/24/1943,M,M,nathan55@adventure-works.com,"$100,000 ",2,Graduate Degree,Management,Y
11179,MRS.MOLLY RODRIGUEZ,MRS.,MOLLY,RODRIGUEZ,6/14/1943,M,F,molly18@adventure-works.com,"$120,000 ",2,Graduate Degree,Management,Y
11180,MRS.APRIL ANAND,MRS.,APRIL,ANAND,01-02-43,M,F,april18@adventure-works.com,"$160,000 ",1,Bachelors,Management,Y
11181,MR.DEVIN MARTIN,MR.,DEVIN,MARTIN,08-08-43,M,M,devin13@adventure-works.com,"$170,000 ",2,Graduate Degree,Management,Y
11182,MRS.STEPHANIE TORRES,MRS.,STEPHANIE,TORRES,8/25/1944,S,F,stephanie19@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
11183,MRS.JASMINE LEE,MRS.,JASMINE,LEE,7/15/1944,S,F,jasmine19@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
11184,MRS.MEGHAN HERNANDEZ,MRS.,MEGHAN,HERNANDEZ,11/16/1944,S,F,meghan3@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
11185,MRS.ASHLEY HENDERSON,MRS.,ASHLEY,HENDERSON,10-08-44,S,F,ashley31@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
11186,MRS.SARAH PRICE,MRS.,SARAH,PRICE,5/21/1944,S,F,sarah25@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
11187,MRS.JENNIFER COOPER,MRS.,JENNIFER,COOPER,2/22/1944,M,F,jennifer63@adventure-works.com,"$60,000 ",4,Graduate Degree,Management,Y
11188,MRS.CATHERINE MORRIS,MRS.,CATHERINE,MORRIS,09-06-44,M,F,catherine16@adventure-works.com,"$60,000 ",4,Graduate Degree,Management,N
11190,MR.CARSON BRYANT,MR.,CARSON,BRYANT,6/22/1944,M,M,carson17@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
11191,MRS.KRISTI PEREZ,MRS.,KRISTI,PEREZ,12/18/1945,S,F,kristi39@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
11192,MR.JAMES BROWN,MR.,JAMES,BROWN,9/13/1945,M,M,james79@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y
11193,MR.IAN GRAY,MR.,IAN,GRAY,2/13/1945,M,M,ian72@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y
11194,MRS.JACQUELINE PRICE,MRS.,JACQUELINE,PRICE,06-10-45,M,F,jacqueline0@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y
11195,MRS.MEGAN HENDERSON,MRS.,MEGAN,HENDERSON,02-10-46,M,F,megan55@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y
11196,MR.ALFREDO ROMERO,MR.,ALFREDO,ROMERO,06-07-46,M,M,alfredo10@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y
11197,MRS.ANDREA MORRIS,MRS.,ANDREA,MORRIS,6/18/1946,M,F,andrea18@adventure-works.com,"$70,000 ",3,Bachelors,Management,N
11198,MRS.BROOKE SANDERS,MRS.,BROOKE,SANDERS,11/26/1946,S,F,brooke3@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
11199,MRS.JACQUELINE BENNETT,MRS.,JACQUELINE,BENNETT,11-06-46,M,F,jacqueline1@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
11200,MR.JASON GRIFFIN,MR.,JASON,GRIFFIN,11/22/1947,M,M,jason18@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
11201,MRS.AMANDA FOSTER,MRS.,AMANDA,FOSTER,8/18/1947,M,F,amanda37@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
11202,MRS.ALEXIA PRICE,MRS.,ALEXIA,PRICE,8/26/1947,M,F,alexia0@adventure-works.com,"$80,000 ",5,Bachelors,Management,N
11203,MR.LUIS DIAZ,MR.,LUIS,DIAZ,8/21/1948,M,M,luis21@adventure-works.com,"$40,000 ",2,High School,Professional,Y
11205,MRS.ABBY FERNANDEZ,MRS.,ABBY,FERNANDEZ,7/24/1948,M,F,abby13@adventure-works.com,"$40,000 ",2,High School,Professional,Y
11206,MR.BLAKE FLORES,MR.,BLAKE,FLORES,9/24/1948,M,M,blake60@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11207,MRS.DANIELLE COX,MRS.,DANIELLE,COX,7/19/1948,S,F,danielle12@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11208,MRS.MARIA REED,MRS.,MARIA,REED,02-04-48,M,F,maria4@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y
11209,MRS.ALLISON EVANS,MRS.,ALLISON,EVANS,1/13/1948,M,F,allison21@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y
11210,MR.EDWARD WOOD,MR.,EDWARD,WOOD,06-08-48,M,M,edward50@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
11211,MRS.SAMANTHA RUSSELL,MRS.,SAMANTHA,RUSSELL,10-12-49,M,F,samantha42@adventure-works.com,"$40,000 ",2,High School,Professional,Y
11212,MRS.CHLOE CAMPBELL,MRS.,CHLOE,CAMPBELL,11-05-49,M,F,chloe4@adventure-works.com,"$40,000 ",2,High School,Professional,Y
11213,MRS.STEPHANIE MURPHY,MRS.,STEPHANIE,MURPHY,5/14/1949,S,F,stephanie11@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11214,MR.CHARLES MILLER,MR.,CHARLES,MILLER,11-07-49,S,M,charles9@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11215,MRS.ANA PERRY,MRS.,ANA,PERRY,6/21/1950,M,F,ana7@adventure-works.com,"$40,000 ",2,Partial High School,Skilled Manual,Y
11216,MRS.JASMINE TORRES,MRS.,JASMINE,TORRES,5/20/1950,S,F,jasmine32@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11217,MRS.NATALIE ADAMS,MRS.,NATALIE,ADAMS,02-11-50,S,F,natalie58@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11218,MRS.OLIVIA BROWN,MRS.,OLIVIA,BROWN,09-11-50,S,F,olivia4@adventure-works.com,"$60,000 ",2,Partial College,Professional,N
11219,MR.CHARLES COOK,MR.,CHARLES,COOK,12-02-50,M,M,charles69@adventure-works.com,"$60,000 ",2,High School,Professional,Y
11220,MRS.ERICA HUANG,MRS.,ERICA,HUANG,2/23/1950,M,F,erica5@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11221,MR.NATHAN PERRY,MR.,NATHAN,PERRY,06-10-50,M,M,nathan3@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
11222,MRS.ALEXANDRA RIVERA,MRS.,ALEXANDRA,RIVERA,8/17/1950,M,F,alexandra11@adventure-works.com,"$80,000 ",3,Bachelors,Management,Y
11223,MRS.HAILEY PATTERSON,MRS.,HAILEY,PATTERSON,9/16/1951,S,F,hailey30@adventure-works.com,"$70,000 ",2,High School,Professional,Y
11224,MRS.TIFFANY LI,MRS.,TIFFANY,LI,09-06-51,S,F,tiffany3@adventure-works.com,"$70,000 ",2,High School,Professional,Y
11226,MRS.SYDNEY ROSS,MRS.,SYDNEY,ROSS,9/27/1951,M,F,sydney26@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11227,MR.MARSHALL CHAVEZ,MR.,MARSHALL,CHAVEZ,08-12-51,S,M,marshall35@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11228,MRS.ASHLEY JONES,MRS.,ASHLEY,JONES,4/19/1951,M,F,ashley3@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11229,MR.ADRIAN STEWART,MR.,ADRIAN,STEWART,12-03-51,S,M,adrian21@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
11230,MRS.AMBER TURNER,MRS.,AMBER,TURNER,04-03-51,M,F,amber4@adventure-works.com,"$70,000 ",4,Partial College,Professional,N
11231,MR.DENNIS ZHANG,MR.,DENNIS,ZHANG,11/14/1952,M,M,dennis1@adventure-works.com,"$60,000 ",2,High School,Professional,Y
11232,MRS.HAILEY BRYANT,MRS.,HAILEY,BRYANT,9/27/1952,M,F,hailey38@adventure-works.com,"$60,000 ",3,High School,Professional,N
11233,MR.TODD LI,MR.,TODD,LI,09-09-52,M,M,todd5@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
11234,ANNA GRIFFIN,,ANNA,GRIFFIN,11/19/1952,S,NA,anna46@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
11235,MR.ANGEL STEWART,MR.,ANGEL,STEWART,02-08-52,M,M,angel24@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
11236,MR.JEREMY BUTLER,MR.,JEREMY,BUTLER,03-05-52,S,M,jeremy29@adventure-works.com,"$70,000 ",5,Partial College,Professional,Y
11237,MR.CLARENCE ANAND,MR.,CLARENCE,ANAND,9/23/1958,S,M,clarence36@adventure-works.com,"$130,000 ",2,Bachelors,Management,N
11238,MRS.MAYRA PRASAD,MRS.,MAYRA,PRASAD,08-10-58,S,F,mayra9@adventure-works.com,"$130,000 ",2,Bachelors,Management,N
11239,MRS.LATOYA GOEL,MRS.,LATOYA,GOEL,10-06-58,M,F,latoya18@adventure-works.com,"$130,000 ",2,Partial College,Professional,N
11240,MRS.ANNE HERNANDEZ,MRS.,ANNE,HERNANDEZ,12-11-58,M,F,anne4@adventure-works.com,"$160,000 ",2,Partial College,Professional,Y
11241,MRS.LISA CAI,MRS.,LISA,CAI,10-11-57,S,F,lisa24@adventure-works.com,"$100,000 ",2,Partial College,Professional,Y
11242,MR.LARRY MUNOZ,MR.,LARRY,MUNOZ,11-11-57,M,M,larry9@adventure-works.com,"$110,000 ",2,Partial College,Professional,Y
11243,MRS.ROBIN ALVAREZ,MRS.,ROBIN,ALVAREZ,10-09-57,M,F,robin2@adventure-works.com,"$150,000 ",2,Partial College,Professional,Y
11244,MRS.ALEXIS COLEMAN,MRS.,ALEXIS,COLEMAN,11/26/1957,S,F,alexis28@adventure-works.com,"$170,000 ",2,Bachelors,Management,N
11245,MR.RICKY VAZQUEZ,MR.,RICKY,VAZQUEZ,10/27/1956,M,M,ricky15@adventure-works.com,"$120,000 ",3,High School,Professional,N
11247,MRS.CLAUDIA ZHOU,MRS.,CLAUDIA,ZHOU,06-06-56,S,F,claudia7@adventure-works.com,"$130,000 ",3,Partial College,Professional,N
11248,MR.TRISTAN ALEXANDER,MR.,TRISTAN,ALEXANDER,3/26/1955,M,M,tristan19@adventure-works.com,"$110,000 ",3,Partial College,Professional,Y
11249,MRS.CINDY PATEL,MRS.,CINDY,PATEL,7/13/1955,M,F,cindy3@adventure-works.com,"$130,000 ",3,Partial College,Professional,Y
11250,MRS.SHANNON LIU,MRS.,SHANNON,LIU,03-12-55,M,F,shannon4@adventure-works.com,"$170,000 ",3,High School,Professional,Y
11251,MR.XAVIER LONG,MR.,XAVIER,LONG,07-04-32,S,M,xavier51@adventure-works.com,"$30,000 ",4,High School,Professional,N
11252,MR.NICHOLAS THOMPSON,MR.,NICHOLAS,THOMPSON,06-07-32,S,M,nicholas16@adventure-works.com,"$90,000 ",3,Graduate Degree,Management,Y
11253,MR.JOSÉ HERNANDEZ,MR.,JOSÉ,HERNANDEZ,2/28/1933,M,M,josé54@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y
11254,MR.JOHNATHAN VANCE,MR.,JOHNATHAN,VANCE,03-03-33,M,M,johnathan5@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y
11255,MR.COLIN LIN,MR.,COLIN,LIN,04-04-33,M,M,colin8@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y
11256,MRS.KATELYN HERNANDEZ,MRS.,KATELYN,HERNANDEZ,9/20/1933,M,F,katelyn42@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y
11257,MRS.JACQUELINE POWELL,MRS.,JACQUELINE,POWELL,01-06-33,S,F,jacqueline9@adventure-works.com,"$120,000 ",1,Graduate Degree,Management,Y
11258,MR.XAVIER HILL,MR.,XAVIER,HILL,6/28/1933,M,M,xavier26@adventure-works.com,"$120,000 ",1,Graduate Degree,Management,Y
11259,MRS.VICTORIA STEWART,MRS.,VICTORIA,STEWART,3/27/1965,M,F,victoria24@adventure-works.com,"$100,000 ",4,Partial College,Professional,Y
11260,MRS.KATELYN KELLY,MRS.,KATELYN,KELLY,04-12-65,M,F,katelyn1@adventure-works.com,"$110,000 ",2,Bachelors,Management,Y
11261,MRS.STEPHANIE COLLINS,MRS.,STEPHANIE,COLLINS,4/24/1965,M,F,stephanie52@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,Y
11262,MRS.JENNIFER SIMMONS,MRS.,JENNIFER,SIMMONS,05-04-64,M,F,jennifer88@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y
11263,MRS.TRINITY RICHARDSON,MRS.,TRINITY,RICHARDSON,09-11-64,M,F,trinity9@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
11264,MR.EDUARDO MARTIN,MR.,EDUARDO,MARTIN,6/17/1964,S,M,eduardo13@adventure-works.com,"$90,000 ",5,Partial College,Professional,N
11265,MRS.ELIZABETH JONES,MRS.,ELIZABETH,JONES,7/13/1964,M,F,elizabeth7@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
11266,MS.TAYLOR HOWARD,MS.,TAYLOR,HOWARD,05-05-64,S,F,taylor14@adventure-works.com,"$90,000 ",0,Partial College,Professional,N
11267,MR.DAVID DIAZ,MR.,DAVID,DIAZ,10-02-64,S,M,david55@adventure-works.com,"$120,000 ",4,Partial College,Professional,Y
11268,MRS.KATELYN CARTER,MRS.,KATELYN,CARTER,05-03-64,M,F,katelyn33@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y
11269,MR.RYAN FOSTER,MR.,RYAN,FOSTER,10/13/1964,M,M,ryan19@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y
11270,MR.ROBERT LEE,MR.,ROBERT,LEE,05-04-64,M,M,robert82@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y
11271,MRS.DANIELLE REED,MRS.,DANIELLE,REED,06-05-64,S,F,danielle23@adventure-works.com,"$150,000 ",2,Bachelors,Management,N
11272,MRS.LAUREN MARTINEZ,MRS.,LAUREN,MARTINEZ,11-10-56,S,F,lauren35@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
11273,MR.NATHAN LAL,MR.,NATHAN,LAL,10-01-56,M,M,nathan26@adventure-works.com,"$90,000 ",2,Partial College,Professional,Y
11274,MR.KYLE FOSTER,MR.,KYLE,FOSTER,04-12-34,M,M,kyle11@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y
11275,MRS.JENNY RAI,MRS.,JENNY,RAI,1/18/1934,M,F,jenny40@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
11276,MRS.NANCY CHAPMAN,MRS.,NANCY,CHAPMAN,9/19/1963,M,F,nancy7@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
11277,MR.CHARLES JACKSON,MR.,CHARLES,JACKSON,06-10-63,M,M,charles15@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
11278,MR.JONATHAN PHILLIPS,MR.,JONATHAN,PHILLIPS,8/20/1963,S,M,jonathan35@adventure-works.com,"$90,000 ",0,Partial College,Professional,N
11279,MS.AMANDA COOK,MS.,AMANDA,COOK,09-12-63,M,F,amanda3@adventure-works.com,"$90,000 ",0,Partial College,Professional,Y
11280,MR.ROBERT COLLINS,MR.,ROBERT,COLLINS,8/21/1963,M,M,robert45@adventure-works.com,"$90,000 ",0,Partial College,Professional,Y
11281,MRS.MEGAN BARNES,MRS.,MEGAN,BARNES,10-10-63,S,F,megan53@adventure-works.com,"$110,000 ",4,Bachelors,Management,Y
11282,MR.CHRISTIAN THOMAS,MR.,CHRISTIAN,THOMAS,1/16/1962,M,M,christian46@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
11283,MR.ARTURO LAL,MR.,ARTURO,LAL,10/26/1962,M,M,arturo33@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
11284,MRS.THERESA SERRANO,MRS.,THERESA,SERRANO,3/27/1962,M,F,theresa12@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
11285,MR.JEREMY ANDERSON,MR.,JEREMY,ANDERSON,3/19/1962,M,M,jeremy2@adventure-works.com,"$120,000 ",1,Partial College,Professional,N
11286,MR.HUNTER GRIFFIN,MR.,HUNTER,GRIFFIN,03-03-62,M,M,hunter16@adventure-works.com,"$170,000 ",0,Graduate Degree,Management,Y
11287,MR.HENRY GARCIA,MR.,HENRY,GARCIA,1/16/1961,M,M,henry16@adventure-works.com,"$70,000 ",5,Partial College,Professional,N
11288,MRS.CINDY SANCHEZ,MRS.,CINDY,SANCHEZ,9/16/1961,M,F,cindy19@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
11289,MRS.MARIA CARTER,MRS.,MARIA,CARTER,03-07-61,M,F,maria53@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y
11290,MRS.KATELYN SANCHEZ,MRS.,KATELYN,SANCHEZ,8/18/1961,M,F,katelyn26@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y
11291,MRS.JENNA WRIGHT,MRS.,JENNA,WRIGHT,05-05-61,M,F,jenna19@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y
11292,MR.SETH PHILLIPS,MR.,SETH,PHILLIPS,11-05-61,S,M,seth42@adventure-works.com,"$150,000 ",1,Partial College,Professional,N
11293,MR.LUKE LONG,MR.,LUKE,LONG,5/27/1955,S,M,luke28@adventure-works.com,"$60,000 ",2,High School,Professional,N
11294,MR.DALTON CLARK,MR.,DALTON,CLARK,09-03-55,M,M,dalton18@adventure-works.com,"$60,000 ",2,High School,Professional,N
11295,MRS.TAYLOR LEWIS,MRS.,TAYLOR,LEWIS,5/16/1954,S,F,taylor67@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y
11296,MRS.HALEY RICHARDSON,MRS.,HALEY,RICHARDSON,10-07-35,S,F,haley10@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y
11297,MR.NOAH COLEMAN,MR.,NOAH,COLEMAN,02-02-35,S,M,noah2@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y
11298,MR.JON LUO,MR.,JON,LUO,03-03-35,M,M,jon46@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y
11299,MR.ORLANDO VAZQUEZ,MR.,ORLANDO,VAZQUEZ,04-01-36,M,M,orlando14@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y
11300,MR.FERNANDO BARNES,MR.,FERNANDO,BARNES,03-03-60,M,M,fernando47@adventure-works.com,"$80,000 ",5,Partial College,Professional,N
11301,MR.CAMERON RODRIGUEZ,MR.,CAMERON,RODRIGUEZ,06-09-60,M,M,cameron38@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y
11302,MR.SPENCER RUSSELL,MR.,SPENCER,RUSSELL,12-12-60,S,M,spencer22@adventure-works.com,"$90,000 ",4,High School,Professional,N
11303,MRS.JULIA COLEMAN,MRS.,JULIA,COLEMAN,10-11-60,S,F,julia72@adventure-works.com,"$90,000 ",4,High School,Professional,N
11304,MS.JULIA GARCIA,MS.,JULIA,GARCIA,3/17/1960,M,F,julia38@adventure-works.com,"$100,000 ",0,Partial College,Professional,Y
11305,MR.SEAN EVANS,MR.,SEAN,EVANS,6/19/1960,M,M,sean31@adventure-works.com,"$110,000 ",3,Partial College,Professional,N
11306,MR.MICAH ZHOU,MR.,MICAH,ZHOU,6/22/1960,M,M,micah19@adventure-works.com,"$110,000 ",3,Partial College,Professional,N
11307,MR.HUNTER RODRIGUEZ,MR.,HUNTER,RODRIGUEZ,11-04-54,M,M,hunter53@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y
11308,MR.IAN GONZALES,MR.,IAN,GONZALES,03-05-54,M,M,ian57@adventure-works.com,"$60,000 ",2,High School,Professional,N
11309,MRS.VICTORIA LEWIS,MRS.,VICTORIA,LEWIS,06-12-54,S,F,victoria20@adventure-works.com,"$60,000 ",2,High School,Professional,Y
11310,MRS.ERIN SANDERS,MRS.,ERIN,SANDERS,07-09-53,S,F,erin7@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
11311,MRS.GABRIELLE LOPEZ,MRS.,GABRIELLE,LOPEZ,8/24/1953,S,F,gabrielle63@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N
11312,MRS.SARA RICHARDSON,MRS.,SARA,RICHARDSON,04-03-53,S,F,sara10@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
11313,MR.TREVOR JENKINS,MR.,TREVOR,JENKINS,2/27/1953,S,M,trevor6@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
11315,MRS.HAILEY WARD,MRS.,HAILEY,WARD,10-01-53,S,F,hailey12@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N
11316,MR.LUKE ALLEN,MR.,LUKE,ALLEN,11/17/1953,M,M,luke52@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
11317,MRS.VICTORIA RUSSELL,MRS.,VICTORIA,RUSSELL,9/17/1952,S,F,victoria66@adventure-works.com,"$40,000 ",3,Partial College,Professional,N
11318,MRS.JESSICA WILSON,MRS.,JESSICA,WILSON,10/26/1952,S,F,jessica54@adventure-works.com,"$40,000 ",3,Partial College,Professional,N
11319,MRS.JADE BAILEY,MRS.,JADE,BAILEY,4/27/1937,M,F,jade13@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,N
11320,MRS.MORGAN HILL,MRS.,MORGAN,HILL,6/26/1937,M,F,morgan19@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
11321,MR.TERRANCE RAMAN,MR.,TERRANCE,RAMAN,07-08-38,M,M,terrance9@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
11322,MRS.SYDNEY GARCIA,MRS.,SYDNEY,GARCIA,3/15/1938,M,F,sydney78@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
11323,MR.JOSE PATTERSON,MR.,JOSE,PATTERSON,6/20/1938,S,M,jose33@adventure-works.com,"$120,000 ",2,Graduate Degree,Management,Y
11324,MR.ZACHARY ANDERSON,MR.,ZACHARY,ANDERSON,5/14/1939,M,M,zachary39@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
11325,MR.ELIJAH ROSS,MR.,ELIJAH,ROSS,07-02-39,S,M,elijah7@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
11326,MR.RAFAEL XIE,MR.,RAFAEL,XIE,6/26/1939,M,M,rafael26@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y
11327,MR.JAIME MORENO,MR.,JAIME,MORENO,03-04-40,M,M,jaime48@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
11328,MR.JULIAN GRIFFIN,MR.,JULIAN,GRIFFIN,01-01-40,M,M,julian20@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
11329,MR.ANDY ALVAREZ,MR.,ANDY,ALVAREZ,7/25/1940,S,M,andy9@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
11330,MR.RYAN THOMPSON,MR.,RYAN,THOMPSON,5/13/1940,M,M,ryan38@adventure-works.com,"$110,000 ",2,Graduate Degree,Management,Y
11331,MRS.SAMANTHA JENKINS,MRS.,SAMANTHA,JENKINS,07-06-68,M,F,samantha32@adventure-works.com,"$90,000 ",4,Partial College,Skilled Manual,Y
11332,MRS.DEANNA RAMOS,MRS.,DEANNA,RAMOS,10-04-62,S,F,deanna44@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y
11333,MRS.EMILY MILLER,MRS.,EMILY,MILLER,07-10-62,M,F,emily6@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
11334,MRS.NICOLE BROWN,MRS.,NICOLE,BROWN,3/22/1961,M,F,nicole4@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
11335,MRS.CARLA RAMAN,MRS.,CARLA,RAMAN,6/24/1961,M,F,carla14@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
11336,MR.SHAUN RAJI,MR.,SHAUN,RAJI,03-12-62,M,M,shaun21@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
11337,MR.JEROME ROMERO,MR.,JEROME,ROMERO,9/21/1961,M,M,jerome7@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
11338,MR.FRANK NAVARRO,MR.,FRANK,NAVARRO,08-10-61,M,M,frank17@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
11339,MR.DENNIS SHE,MR.,DENNIS,SHE,07-08-61,S,M,dennis25@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
11340,MRS.MELODY MUNOZ,MRS.,MELODY,MUNOZ,04-06-36,M,F,melody8@adventure-works.com,"$10,000 ",1,Graduate Degree,Clerical,Y
11341,MR.RANDY ZENG,MR.,RANDY,ZENG,8/21/1936,M,M,randy24@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
11342,MR.MARSHALL WANG,MR.,MARSHALL,WANG,03-11-62,M,M,marshall0@adventure-works.com,"$30,000 ",5,Graduate Degree,Clerical,Y
11343,MR.ARTHUR CARLSON,MR.,ARTHUR,CARLSON,9/13/1958,M,M,arthur41@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
11344,MRS.JESSIE JIMENEZ,MRS.,JESSIE,JIMENEZ,7/24/1957,M,F,jessie3@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y
11345,MRS.ROBIN RAMOS,MRS.,ROBIN,RAMOS,03-12-57,S,F,robin13@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y
11346,MRS.DEANNA GUTIERREZ,MRS.,DEANNA,GUTIERREZ,5/22/1955,S,F,deanna37@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
11347,MR.ROY NAVARRO,MR.,ROY,NAVARRO,12/23/1955,M,M,roy30@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
11348,MR.SHAWN RAI,MR.,SHAWN,RAI,9/22/1955,M,M,shawn19@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
11349,MRS.MINDY LUO,MRS.,MINDY,LUO,09-03-54,M,F,mindy10@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
11350,MRS.CARA ZHOU,MRS.,CARA,ZHOU,1/14/1937,M,F,cara5@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y
11351,MRS.ANNE RAMOS,MRS.,ANNE,RAMOS,04-06-39,S,F,anne19@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
11352,MR.RAYMOND RODRIGUEZ,MR.,RAYMOND,RODRIGUEZ,03-07-40,M,M,raymond20@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
11353,MRS.CARRIE ORTEGA,MRS.,CARRIE,ORTEGA,06-11-41,S,F,carrie19@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
11354,MRS.DEANNA SUAREZ,MRS.,DEANNA,SUAREZ,2/23/1942,M,F,deanna45@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
11355,MR.ROBERTO GUTIERREZ,MR.,ROBERTO,GUTIERREZ,12/28/1942,M,M,roberto11@adventure-works.com,"$40,000 ",1,Graduate Degree,Clerical,Y
